CustomerID,BillingMonth,TotalConsumption,TotalAmount,PaymentStatus
53,2024-03-01,866.74,148.66,Unpaid
53,2024-02-01,271.54,42.68,Unpaid
53,2024-01-01,707.05,138.24,Paid
53,2023-12-01,801.32,134.58,Paid
54,2024-11-01,944.08,161.87,Paid
54,2024-10-01,465.31,72.35,Paid
54,2024-09-01,396.75,55.89,Paid
54,2024-08-01,313.98,55.74,Unpaid
54,2024-07-01,321.66,58.97,Unpaid
54,2024-06-01,423.67,71.94,Paid
54,2024-05-01,394.88,56.57,Unpaid
54,2024-04-01,268.38,42.05,Paid
54,2024-03-01,240.16,43.01,Paid
54,2024-02-01,295.71,38.75,Paid
54,2024-01-01,399.63,48.89,Paid
54,2023-12-01,677.7,115.5,Unpaid
55,2024-11-01,243.31,44.16,Unpaid
55,2024-10-01,448.99,75.8,Unpaid
55,2024-09-01,292.69,52.21,Paid
55,2024-08-01,998.29,149.16,Paid
55,2024-07-01,800.51,153.38,Paid
55,2024-06-01,476.2,94.49,Paid
55,2024-05-01,504.54,73.61,Unpaid
55,2024-04-01,213.9,33.31,Unpaid
55,2024-03-01,332.02,65.9,Unpaid
55,2024-02-01,970.86,191.82,Unpaid
55,2024-01-01,529.45,73.06,Paid
55,2023-12-01,977.84,175.06,Unpaid
56,2024-11-01,468.12,82.26,Paid
56,2024-10-01,305.9,45.32,Unpaid
56,2024-09-01,236.03,34.77,Unpaid
56,2024-08-01,943.58,177.74,Paid
56,2024-07-01,514.25,75.0,Unpaid
56,2024-06-01,859.82,125.51,Unpaid
56,2024-05-01,548.51,75.02,Paid
56,2024-04-01,261.77,46.34,Unpaid
56,2024-03-01,709.95,111.39,Unpaid
56,2024-02-01,349.15,60.05,Paid
56,2024-01-01,438.99,63.07,Paid
56,2023-12-01,970.0,135.07,Unpaid
57,2024-11-01,848.83,136.8,Unpaid
57,2024-10-01,556.91,78.55,Unpaid
57,2024-09-01,573.08,77.95,Unpaid
57,2024-08-01,868.28,136.9,Unpaid
57,2024-07-01,596.42,95.14,Paid
57,2024-06-01,619.37,75.37,Unpaid
57,2024-05-01,861.11,143.86,Unpaid
57,2024-04-01,880.8,143.98,Unpaid
57,2024-03-01,952.58,154.54,Paid
57,2024-02-01,666.45,89.68,Unpaid
57,2024-01-01,240.1,43.29,Unpaid
57,2023-12-01,391.21,64.09,Paid
58,2024-11-01,208.47,30.43,Unpaid
58,2024-10-01,803.18,145.68,Unpaid
58,2024-09-01,317.27,56.33,Unpaid
58,2024-08-01,204.14,33.46,Unpaid
58,2024-07-01,586.96,113.75,Paid
58,2024-06-01,253.64,42.92,Paid
58,2024-05-01,254.42,47.9,Paid
58,2024-04-01,203.61,38.69,Paid
58,2024-03-01,299.58,55.43,Unpaid
58,2024-02-01,794.43,137.8,Unpaid
58,2024-01-01,320.28,56.63,Unpaid
58,2023-12-01,581.84,72.32,Paid
59,2024-11-01,794.44,141.0,Paid
59,2024-10-01,772.87,143.89,Paid
59,2024-09-01,533.21,90.1,Paid
59,2024-08-01,763.19,93.5,Unpaid
59,2024-07-01,234.35,40.35,Unpaid
59,2024-06-01,350.56,66.12,Unpaid
59,2024-05-01,267.72,51.96,Paid
59,2024-04-01,589.39,114.22,Paid
59,2024-03-01,223.7,43.75,Unpaid
59,2024-02-01,542.22,65.9,Paid
59,2024-01-01,774.72,136.18,Paid
59,2023-12-01,422.04,77.04,Paid
60,2024-11-01,592.62,91.41,Unpaid
60,2024-10-01,567.33,93.25,Unpaid
60,2024-09-01,254.34,44.57,Paid
60,2024-08-01,653.55,109.11,Unpaid
60,2024-07-01,934.89,132.33,Unpaid
60,2024-06-01,216.91,40.59,Paid
60,2024-05-01,690.39,128.53,Unpaid
60,2024-04-01,607.17,74.29,Unpaid
60,2024-03-01,253.65,31.03,Paid
60,2024-02-01,948.36,189.5,Paid
60,2024-01-01,927.62,128.53,Unpaid
60,2023-12-01,437.91,71.28,Paid
61,2024-11-01,394.33,57.27,Paid
61,2024-10-01,385.06,63.3,Unpaid
61,2024-09-01,721.2,142.58,Unpaid
61,2024-08-01,249.23,37.36,Unpaid
61,2024-07-01,873.64,153.28,Unpaid
61,2024-06-01,379.8,73.02,Paid
61,2024-05-01,611.79,105.55,Paid
61,2024-04-01,591.55,96.86,Unpaid
61,2024-03-01,662.04,111.36,Paid
61,2024-02-01,528.19,99.77,Unpaid
61,2024-01-01,523.0,64.46,Unpaid
61,2023-12-01,952.37,121.27,Paid
62,2024-11-01,617.9,87.54,Unpaid
62,2024-10-01,494.82,84.51,Unpaid
62,2024-09-01,312.38,52.54,Paid
62,2024-08-01,403.0,62.95,Paid
62,2024-07-01,878.16,157.41,Unpaid
62,2024-06-01,838.15,103.84,Unpaid
62,2024-05-01,485.35,78.34,Paid
62,2024-04-01,926.08,165.43,Unpaid
62,2024-03-01,383.3,51.42,Unpaid
62,2024-02-01,371.73,52.63,Paid
62,2024-01-01,555.79,93.68,Paid
62,2023-12-01,321.02,53.08,Unpaid
63,2024-11-01,571.99,106.33,Unpaid
63,2024-10-01,954.88,150.58,Paid
63,2024-09-01,384.69,50.95,Paid
63,2024-08-01,466.61,74.88,Unpaid
63,2024-07-01,266.53,32.85,Paid
63,2024-06-01,426.92,74.28,Paid
63,2024-05-01,546.5,108.41,Paid
63,2024-04-01,543.3,97.98,Paid
63,2024-03-01,243.89,39.29,Paid
63,2024-02-01,575.72,114.83,Paid
63,2024-01-01,829.79,128.78,Paid
63,2023-12-01,526.89,88.95,Unpaid
64,2024-11-01,833.28,113.04,Unpaid
64,2024-10-01,611.23,111.84,Paid
64,2024-09-01,956.21,120.02,Paid
64,2024-08-01,338.48,45.5,Paid
64,2024-07-01,722.57,129.66,Paid
64,2024-06-01,749.38,124.39,Unpaid
64,2024-05-01,408.95,55.42,Unpaid
64,2024-04-01,753.11,128.4,Unpaid
64,2024-03-01,280.47,55.96,Paid
64,2024-02-01,318.22,50.7,Paid
64,2024-01-01,557.23,102.04,Paid
64,2023-12-01,217.09,42.28,Unpaid
65,2024-11-01,747.13,131.22,Paid
65,2024-10-01,577.52,83.98,Unpaid
65,2024-09-01,252.02,34.37,Paid
65,2024-08-01,583.62,77.38,Unpaid
65,2024-07-01,679.75,83.06,Paid
65,2024-06-01,597.42,112.61,Unpaid
65,2024-05-01,496.41,72.59,Paid
65,2024-04-01,461.89,85.15,Unpaid
65,2024-03-01,399.94,51.85,Paid
65,2024-02-01,420.23,81.21,Paid
65,2024-01-01,772.05,153.97,Unpaid
65,2023-12-01,246.89,47.68,Unpaid
66,2024-11-01,867.72,145.04,Paid
66,2024-10-01,817.66,111.96,Unpaid
66,2024-09-01,875.2,167.78,Paid
66,2024-08-01,864.59,143.0,Paid
66,2024-07-01,498.96,85.27,Unpaid
66,2024-06-01,299.44,43.72,Unpaid
66,2024-05-01,575.26,92.05,Paid
66,2024-04-01,877.07,137.95,Paid
66,2024-03-01,873.5,123.64,Paid
66,2024-02-01,945.26,139.39,Paid
66,2024-01-01,210.96,27.67,Paid
66,2023-12-01,913.33,159.76,Paid
67,2024-11-01,402.81,69.6,Paid
67,2024-10-01,387.17,63.18,Paid
67,2024-09-01,742.82,115.8,Unpaid
67,2024-08-01,791.02,133.92,Unpaid
67,2024-07-01,993.69,172.63,Unpaid
67,2024-06-01,991.89,184.92,Unpaid
67,2024-05-01,880.38,114.07,Paid
67,2024-04-01,369.92,66.79,Unpaid
67,2024-03-01,660.26,113.61,Paid
67,2024-02-01,954.56,181.67,Unpaid
67,2024-01-01,424.95,54.54,Unpaid
67,2023-12-01,965.06,125.37,Paid
68,2024-11-01,878.44,123.64,Paid
68,2024-10-01,868.66,127.15,Paid
68,2024-09-01,315.62,54.22,Paid
68,2024-08-01,437.81,66.17,Paid
68,2024-07-01,760.61,103.37,Unpaid
68,2024-06-01,817.07,114.67,Unpaid
68,2024-05-01,346.17,66.5,Paid
68,2024-04-01,643.78,94.26,Paid
68,2024-03-01,988.34,190.72,Paid
68,2024-02-01,640.81,97.11,Paid
68,2024-01-01,596.22,93.09,Unpaid
68,2023-12-01,427.26,60.44,Paid
69,2024-11-01,200.13,30.86,Unpaid
69,2024-10-01,820.89,129.42,Unpaid
69,2024-09-01,665.03,103.31,Unpaid
69,2024-08-01,435.85,80.16,Unpaid
69,2024-07-01,290.62,40.24,Unpaid
69,2024-06-01,404.59,63.06,Paid
69,2024-05-01,950.71,135.05,Unpaid
69,2024-04-01,910.52,145.48,Paid
69,2024-03-01,856.7,162.95,Unpaid
69,2024-02-01,708.39,104.68,Paid
69,2024-01-01,737.52,144.3,Unpaid
69,2023-12-01,953.26,172.99,Paid
70,2024-11-01,527.31,102.4,Unpaid
70,2024-10-01,482.14,74.16,Paid
70,2024-09-01,292.76,55.9,Paid
70,2024-08-01,240.89,35.0,Paid
70,2024-07-01,666.74,94.34,Unpaid
70,2024-06-01,528.83,86.01,Unpaid
70,2024-05-01,637.84,114.76,Unpaid
70,2024-04-01,577.78,95.57,Paid
70,2024-03-01,739.53,135.98,Paid
70,2024-02-01,654.12,105.09,Unpaid
70,2024-01-01,712.37,94.98,Unpaid
70,2023-12-01,231.93,44.58,Paid
71,2024-11-01,482.29,71.98,Paid
71,2024-10-01,544.29,77.94,Paid
71,2024-09-01,586.49,104.53,Unpaid
71,2024-08-01,417.09,50.51,Unpaid
71,2024-07-01,362.81,57.28,Paid
71,2024-06-01,256.86,34.76,Unpaid
71,2024-05-01,212.33,29.39,Paid
71,2024-04-01,730.94,126.31,Paid
71,2024-03-01,709.69,107.68,Paid
71,2024-02-01,912.28,166.43,Paid
71,2024-01-01,747.76,121.91,Paid
71,2023-12-01,461.67,90.89,Unpaid
72,2024-11-01,235.75,40.24,Paid
72,2024-10-01,288.57,55.71,Unpaid
72,2024-09-01,391.66,58.07,Paid
72,2024-08-01,516.28,81.17,Unpaid
72,2024-07-01,328.78,56.16,Unpaid
72,2024-06-01,846.84,135.95,Unpaid
72,2024-05-01,212.54,29.81,Paid
72,2024-04-01,901.33,139.17,Unpaid
72,2024-03-01,998.26,133.85,Paid
72,2024-02-01,829.07,118.44,Paid
72,2024-01-01,958.3,145.41,Paid
72,2023-12-01,809.56,113.11,Paid
73,2024-11-01,546.47,70.33,Paid
73,2024-10-01,517.48,97.5,Unpaid
73,2024-09-01,632.61,82.91,Paid
73,2024-08-01,899.49,179.76,Paid
73,2024-07-01,376.58,62.42,Paid
73,2024-06-01,296.31,56.01,Paid
73,2024-05-01,784.88,145.64,Paid
73,2024-04-01,583.23,106.3,Unpaid
73,2024-03-01,217.4,39.61,Unpaid
73,2024-02-01,501.7,96.39,Unpaid
73,2024-01-01,919.31,143.84,Paid
73,2023-12-01,449.1,74.9,Paid
74,2024-11-01,351.11,64.12,Unpaid
74,2024-10-01,865.91,166.63,Paid
74,2024-09-01,974.31,183.95,Unpaid
74,2024-08-01,404.28,72.32,Paid
74,2024-07-01,562.54,103.52,Paid
74,2024-06-01,395.7,69.77,Paid
74,2024-05-01,913.36,173.69,Unpaid
74,2024-04-01,789.17,104.98,Unpaid
74,2024-03-01,272.61,54.01,Paid
74,2024-02-01,709.61,126.54,Paid
74,2024-01-01,302.45,50.1,Unpaid
74,2023-12-01,633.4,82.23,Paid
75,2024-11-01,750.19,123.82,Paid
75,2024-10-01,508.65,89.08,Paid
75,2024-09-01,395.2,56.51,Paid
75,2024-08-01,239.22,46.11,Paid
75,2024-07-01,898.98,156.8,Paid
75,2024-06-01,563.76,97.57,Unpaid
75,2024-05-01,593.8,118.19,Unpaid
75,2024-04-01,947.85,140.46,Unpaid
75,2024-03-01,329.42,56.98,Unpaid
75,2024-02-01,993.21,145.71,Unpaid
75,2024-01-01,464.81,80.05,Paid
75,2023-12-01,859.05,111.41,Unpaid
76,2024-11-01,797.67,112.49,Unpaid
76,2024-10-01,723.64,118.62,Unpaid
76,2024-09-01,821.0,146.92,Paid
76,2024-08-01,937.15,113.76,Paid
76,2024-07-01,396.34,77.31,Paid
76,2024-06-01,805.95,121.6,Unpaid
76,2024-05-01,520.27,80.85,Unpaid
76,2024-04-01,540.59,96.6,Paid
76,2024-03-01,494.82,74.0,Paid
76,2024-02-01,683.75,126.94,Unpaid
76,2024-01-01,524.81,103.87,Unpaid
76,2023-12-01,738.96,113.35,Paid
77,2024-11-01,851.56,117.54,Unpaid
77,2024-10-01,793.2,119.6,Unpaid
77,2024-09-01,330.36,48.73,Paid
77,2024-08-01,502.22,78.92,Paid
77,2024-07-01,595.21,115.38,Paid
77,2024-06-01,442.24,76.92,Paid
77,2024-05-01,436.52,66.04,Paid
77,2024-04-01,364.62,56.59,Unpaid
77,2024-03-01,514.29,85.59,Unpaid
77,2024-02-01,914.72,163.91,Paid
77,2024-01-01,396.03,76.35,Unpaid
77,2023-12-01,296.89,57.45,Unpaid
78,2024-11-01,433.65,53.36,Unpaid
78,2024-10-01,893.13,161.11,Unpaid
78,2024-09-01,670.44,123.49,Unpaid
78,2024-08-01,522.74,70.17,Unpaid
78,2024-07-01,490.74,97.22,Unpaid
78,2024-06-01,860.96,116.95,Unpaid
78,2024-05-01,385.39,75.18,Unpaid
78,2024-04-01,705.54,118.4,Unpaid
78,2024-03-01,829.74,124.64,Paid
78,2024-02-01,325.55,47.24,Paid
78,2024-01-01,700.73,125.06,Paid
78,2023-12-01,336.12,63.86,Paid
79,2024-11-01,245.45,32.96,Unpaid
79,2024-10-01,431.71,65.88,Paid
79,2024-09-01,915.71,144.64,Paid
79,2024-08-01,870.24,116.25,Paid
79,2024-07-01,256.33,33.74,Paid
79,2024-06-01,991.8,158.68,Paid
79,2024-05-01,741.34,137.21,Unpaid
79,2024-04-01,635.16,93.93,Unpaid
79,2024-03-01,751.51,115.31,Unpaid
79,2024-02-01,593.81,74.8,Paid
79,2024-01-01,271.21,41.89,Unpaid
79,2023-12-01,634.56,109.08,Unpaid
80,2024-11-01,941.56,155.07,Unpaid
80,2024-10-01,280.61,55.76,Unpaid
80,2024-09-01,606.62,73.66,Unpaid
80,2024-08-01,863.03,170.66,Unpaid
80,2024-07-01,832.9,130.02,Paid
80,2024-06-01,390.98,55.37,Paid
80,2024-05-01,805.58,110.57,Paid
80,2024-04-01,517.97,102.33,Unpaid
80,2024-03-01,397.69,57.3,Unpaid
80,2024-02-01,666.33,129.67,Paid
80,2024-01-01,387.66,59.41,Unpaid
80,2023-12-01,380.71,54.69,Paid
81,2024-11-01,438.91,64.57,Paid
81,2024-10-01,268.14,36.37,Paid
81,2024-09-01,587.85,113.28,Paid
81,2024-08-01,338.3,62.85,Paid
81,2024-07-01,839.73,167.62,Unpaid
81,2024-06-01,448.67,69.78,Unpaid
81,2024-05-01,480.81,71.88,Unpaid
81,2024-04-01,494.54,94.04,Unpaid
81,2024-03-01,407.18,52.3,Paid
81,2024-02-01,940.33,159.47,Paid
81,2024-01-01,278.12,42.24,Unpaid
81,2023-12-01,722.62,111.67,Paid
82,2024-11-01,290.88,56.12,Unpaid
82,2024-10-01,728.95,113.36,Unpaid
82,2024-09-01,709.41,138.32,Unpaid
82,2024-08-01,424.0,61.4,Unpaid
82,2024-07-01,569.3,101.26,Unpaid
82,2024-06-01,584.44,94.81,Paid
82,2024-05-01,933.7,176.77,Paid
82,2024-04-01,967.25,150.86,Paid
82,2024-03-01,972.53,192.9,Unpaid
82,2024-02-01,501.92,80.47,Paid
82,2024-01-01,775.14,124.74,Unpaid
82,2023-12-01,549.13,94.38,Paid
83,2024-11-01,219.7,38.92,Unpaid
83,2024-10-01,757.77,95.24,Paid
83,2024-09-01,983.87,188.2,Paid
83,2024-08-01,250.81,44.58,Paid
83,2024-07-01,868.51,169.71,Unpaid
83,2024-06-01,525.94,75.01,Unpaid
83,2024-05-01,692.65,110.99,Paid
83,2024-04-01,889.49,150.04,Unpaid
83,2024-03-01,438.59,80.28,Paid
83,2024-02-01,696.82,98.67,Unpaid
83,2024-01-01,296.35,39.15,Paid
83,2023-12-01,391.34,50.74,Paid
84,2024-11-01,583.27,84.43,Paid
84,2024-10-01,467.7,88.99,Paid
84,2024-09-01,367.05,70.53,Paid
84,2024-08-01,681.15,135.95,Unpaid
84,2024-07-01,957.2,161.17,Unpaid
84,2024-06-01,941.86,117.54,Unpaid
84,2024-05-01,738.5,93.1,Unpaid
84,2024-04-01,761.1,142.1,Paid
84,2024-03-01,350.21,60.06,Unpaid
84,2024-02-01,956.07,129.67,Unpaid
84,2024-01-01,763.22,111.64,Paid
84,2023-12-01,304.64,44.5,Paid
85,2024-11-01,264.69,51.69,Unpaid
85,2024-10-01,744.6,120.53,Paid
85,2024-09-01,973.52,133.27,Unpaid
85,2024-08-01,617.77,121.66,Paid
85,2024-07-01,958.89,138.71,Unpaid
85,2024-06-01,250.99,45.06,Unpaid
85,2024-05-01,995.24,176.35,Unpaid
85,2024-04-01,710.53,97.0,Unpaid
85,2024-03-01,570.06,106.54,Unpaid
85,2024-02-01,391.1,76.28,Unpaid
85,2024-01-01,415.14,56.8,Unpaid
85,2023-12-01,948.28,159.9,Unpaid
86,2024-11-01,805.4,131.22,Unpaid
86,2024-10-01,470.13,79.35,Unpaid
86,2024-09-01,768.03,102.14,Paid
86,2024-08-01,528.5,74.24,Unpaid
86,2024-07-01,740.56,93.1,Unpaid
86,2024-06-01,273.85,38.39,Paid
86,2024-05-01,759.04,110.69,Unpaid
86,2024-04-01,949.5,134.14,Unpaid
86,2024-03-01,613.34,86.49,Paid
86,2024-02-01,279.79,51.02,Paid
86,2024-01-01,364.17,62.14,Paid
86,2023-12-01,790.72,119.82,Paid
87,2024-11-01,823.1,131.12,Paid
87,2024-10-01,825.79,111.05,Paid
87,2024-09-01,329.43,49.97,Unpaid
87,2024-08-01,898.56,120.89,Paid
87,2024-07-01,351.0,63.94,Unpaid
87,2024-06-01,314.4,57.28,Unpaid
87,2024-05-01,645.69,95.0,Paid
87,2024-04-01,480.2,95.42,Paid
87,2024-03-01,333.57,66.22,Paid
87,2024-02-01,613.78,76.34,Paid
87,2024-01-01,525.98,88.22,Paid
87,2023-12-01,255.18,46.85,Unpaid
88,2024-11-01,683.02,120.52,Unpaid
88,2024-10-01,746.78,98.12,Paid
88,2024-09-01,815.22,130.96,Paid
88,2024-08-01,402.82,65.2,Paid
88,2024-07-01,810.65,129.59,Paid
88,2024-06-01,613.19,92.54,Unpaid
88,2024-05-01,694.66,130.7,Paid
88,2024-04-01,666.85,131.05,Paid
88,2024-03-01,886.39,162.42,Paid
88,2024-02-01,706.85,125.3,Unpaid
88,2024-01-01,316.97,61.81,Unpaid
88,2023-12-01,997.06,157.8,Unpaid
89,2024-11-01,309.33,38.25,Paid
89,2024-10-01,352.95,60.52,Paid
89,2024-09-01,887.84,131.97,Unpaid
89,2024-08-01,640.16,88.64,Unpaid
89,2024-07-01,244.5,31.85,Paid
89,2024-06-01,402.77,53.13,Unpaid
89,2024-05-01,301.11,53.7,Unpaid
89,2024-04-01,783.9,138.01,Unpaid
89,2024-03-01,556.43,104.44,Paid
89,2024-02-01,915.65,164.85,Unpaid
89,2024-01-01,593.75,96.99,Unpaid
89,2023-12-01,514.69,71.77,Paid
90,2024-11-01,841.36,106.8,Paid
90,2024-10-01,948.13,168.21,Unpaid
90,2024-09-01,705.6,93.89,Unpaid
90,2024-08-01,432.77,78.6,Paid
90,2024-07-01,781.22,104.55,Paid
90,2024-06-01,749.38,113.31,Paid
90,2024-05-01,541.07,68.58,Paid
90,2024-04-01,430.01,55.6,Unpaid
90,2024-03-01,712.03,141.43,Paid
90,2024-02-01,534.59,87.48,Paid
90,2024-01-01,949.15,160.52,Paid
90,2023-12-01,915.17,124.83,Unpaid
91,2024-11-01,744.49,144.2,Unpaid
91,2024-10-01,934.56,170.85,Unpaid
91,2024-09-01,276.77,35.16,Paid
91,2024-08-01,346.36,66.49,Paid
91,2024-07-01,719.04,112.67,Paid
91,2024-06-01,976.05,185.15,Paid
91,2024-05-01,618.12,106.81,Paid
91,2024-04-01,639.57,118.4,Paid
91,2024-03-01,556.96,68.86,Unpaid
91,2024-02-01,570.79,102.46,Unpaid
91,2024-01-01,660.47,110.18,Unpaid
91,2023-12-01,675.63,93.34,Paid
92,2024-11-01,331.36,65.94,Unpaid
92,2024-10-01,554.16,78.19,Unpaid
92,2024-09-01,496.82,66.41,Unpaid
92,2024-08-01,917.39,153.76,Paid
92,2024-07-01,316.71,48.08,Paid
92,2024-06-01,360.73,49.71,Paid
92,2024-05-01,813.72,154.46,Paid
92,2024-04-01,922.95,175.69,Unpaid
92,2024-03-01,917.09,146.54,Unpaid
92,2024-02-01,857.94,149.24,Paid
92,2024-01-01,597.82,99.29,Paid
92,2023-12-01,725.89,104.08,Unpaid
93,2024-11-01,666.83,86.92,Paid
93,2024-10-01,355.63,64.16,Paid
93,2024-09-01,273.72,35.97,Paid
93,2024-08-01,682.52,115.65,Unpaid
93,2024-07-01,263.29,40.58,Unpaid
93,2024-06-01,823.27,102.13,Paid
93,2024-05-01,242.9,32.04,Unpaid
93,2024-04-01,900.81,179.4,Paid
93,2024-03-01,549.28,106.84,Paid
93,2024-02-01,728.58,104.44,Paid
93,2024-01-01,551.72,96.58,Unpaid
93,2023-12-01,587.58,108.5,Unpaid
94,2024-11-01,716.18,122.88,Paid
94,2024-10-01,302.71,47.3,Unpaid
94,2024-09-01,393.16,49.35,Paid
94,2024-08-01,750.85,138.11,Paid
94,2024-07-01,575.89,92.44,Paid
94,2024-06-01,662.16,110.6,Unpaid
94,2024-05-01,560.16,84.95,Paid
94,2024-04-01,849.51,151.13,Paid
94,2024-03-01,959.34,130.36,Unpaid
94,2024-02-01,419.05,50.7,Unpaid
94,2024-01-01,441.47,71.8,Unpaid
94,2023-12-01,521.1,84.38,Paid
95,2024-11-01,713.33,141.34,Unpaid
95,2024-10-01,523.02,80.96,Paid
95,2024-09-01,507.62,84.59,Paid
95,2024-08-01,758.5,144.72,Paid
95,2024-07-01,378.46,70.52,Unpaid
95,2024-06-01,767.03,99.51,Unpaid
95,2024-05-01,216.62,33.06,Unpaid
95,2024-04-01,261.72,42.3,Paid
95,2024-03-01,428.19,62.6,Paid
95,2024-02-01,638.82,85.8,Unpaid
95,2024-01-01,948.04,166.32,Paid
95,2023-12-01,444.97,64.35,Paid
96,2024-11-01,662.55,106.57,Unpaid
96,2024-10-01,969.69,140.57,Unpaid
96,2024-09-01,440.13,64.71,Unpaid
96,2024-08-01,277.44,48.81,Unpaid
96,2024-07-01,819.73,104.95,Paid
96,2024-06-01,719.07,129.99,Paid
96,2024-05-01,441.14,68.07,Paid
96,2024-04-01,379.98,54.85,Unpaid
96,2024-03-01,920.53,140.08,Paid
96,2024-02-01,361.61,63.92,Paid
96,2024-01-01,669.95,126.96,Paid
96,2023-12-01,697.08,138.53,Paid
97,2024-11-01,828.51,150.33,Unpaid
97,2024-10-01,396.17,48.32,Unpaid
97,2024-09-01,805.36,152.61,Unpaid
97,2024-08-01,672.77,94.78,Unpaid
97,2024-07-01,412.0,57.36,Paid
97,2024-06-01,837.98,148.55,Paid
97,2024-05-01,290.39,38.47,Unpaid
97,2024-04-01,398.46,73.18,Paid
97,2024-03-01,953.38,126.68,Unpaid
97,2024-02-01,981.09,163.85,Unpaid
97,2024-01-01,693.27,137.26,Unpaid
97,2023-12-01,346.03,50.72,Paid
98,2024-11-01,938.51,155.43,Unpaid
98,2024-10-01,865.37,139.76,Paid
98,2024-09-01,886.18,162.53,Unpaid
98,2024-08-01,713.29,90.18,Paid
98,2024-07-01,924.67,164.73,Paid
98,2024-06-01,435.79,82.8,Unpaid
98,2024-05-01,978.4,161.85,Unpaid
98,2024-04-01,756.35,103.77,Unpaid
98,2024-03-01,368.03,63.72,Paid
98,2024-02-01,315.15,57.73,Paid
98,2024-01-01,593.98,92.38,Paid
98,2023-12-01,936.81,152.06,Paid
99,2024-11-01,944.28,145.51,Unpaid
99,2024-10-01,353.79,48.87,Paid
99,2024-09-01,774.78,99.08,Unpaid
99,2024-08-01,831.6,144.46,Paid
99,2024-07-01,808.18,147.96,Unpaid
99,2024-06-01,615.22,113.32,Paid
99,2024-05-01,635.01,86.83,Unpaid
99,2024-04-01,828.38,156.31,Unpaid
99,2024-03-01,256.69,38.12,Paid
99,2024-02-01,659.2,87.5,Paid
99,2024-01-01,484.79,82.3,Unpaid
99,2023-12-01,536.17,94.43,Unpaid
100,2024-11-01,307.65,60.08,Paid
100,2024-10-01,895.1,142.84,Unpaid
100,2024-09-01,528.6,80.54,Unpaid
100,2024-08-01,857.95,125.25,Paid
100,2024-07-01,501.82,80.28,Unpaid
100,2024-06-01,479.57,64.96,Paid
100,2024-05-01,471.68,78.66,Unpaid
100,2024-04-01,261.85,51.19,Unpaid
100,2024-03-01,901.54,119.7,Paid
100,2024-02-01,879.29,115.92,Paid
100,2024-01-01,695.87,111.69,Unpaid
100,2023-12-01,554.61,89.98,Paid
101,2024-11-01,873.24,164.35,Unpaid
101,2024-10-01,431.61,83.42,Unpaid
101,2024-09-01,977.24,122.65,Paid
101,2024-08-01,741.45,102.25,Unpaid
101,2024-07-01,667.19,117.24,Paid
101,2024-06-01,377.7,63.75,Unpaid
101,2024-05-01,384.89,50.97,Unpaid
101,2024-04-01,275.8,42.45,Paid
101,2024-03-01,295.86,53.62,Paid
101,2024-02-01,595.58,109.44,Paid
101,2024-01-01,838.1,140.27,Paid
101,2023-12-01,592.2,109.94,Unpaid
102,2024-11-01,576.76,107.7,Paid
102,2024-10-01,384.18,51.08,Unpaid
102,2024-09-01,211.4,30.82,Paid
102,2024-08-01,840.68,146.54,Paid
102,2024-07-01,316.39,54.06,Unpaid
102,2024-06-01,850.06,107.14,Unpaid
102,2024-05-01,586.18,86.14,Unpaid
102,2024-04-01,929.94,165.96,Paid
102,2024-03-01,480.77,75.71,Paid
102,2024-02-01,202.57,29.79,Paid
102,2024-01-01,256.46,48.89,Unpaid
102,2023-12-01,716.22,132.39,Unpaid
103,2024-11-01,359.83,66.51,Paid
103,2024-10-01,886.16,168.76,Paid
103,2024-09-01,931.87,172.65,Paid
103,2024-08-01,886.15,120.86,Unpaid
103,2024-07-01,790.71,131.25,Paid
103,2024-06-01,835.73,129.72,Unpaid
103,2024-05-01,484.25,76.93,Paid
103,2024-04-01,480.14,85.15,Paid
103,2024-03-01,221.43,35.35,Paid
103,2024-02-01,564.9,110.63,Unpaid
103,2024-01-01,583.26,91.23,Paid
103,2023-12-01,266.1,41.62,Paid
104,2024-11-01,305.67,58.57,Unpaid
104,2024-10-01,228.02,33.9,Unpaid
104,2024-09-01,940.07,123.03,Unpaid
104,2024-08-01,718.73,122.09,Paid
104,2024-07-01,783.24,150.75,Unpaid
104,2024-06-01,265.69,51.62,Unpaid
104,2024-05-01,907.0,172.17,Paid
104,2024-04-01,239.71,41.49,Unpaid
104,2024-03-01,932.48,146.25,Paid
104,2024-02-01,575.65,79.88,Unpaid
104,2024-01-01,314.96,57.59,Unpaid
104,2023-12-01,240.39,31.67,Paid
105,2024-11-01,345.25,65.48,Unpaid
105,2024-10-01,879.89,120.7,Unpaid
105,2024-09-01,381.7,51.97,Unpaid
105,2024-08-01,711.37,94.08,Unpaid
105,2024-07-01,688.39,92.35,Paid
105,2024-06-01,648.14,102.28,Unpaid
105,2024-05-01,866.1,143.07,Paid
105,2024-04-01,738.55,104.72,Unpaid
105,2024-03-01,348.99,46.29,Paid
105,2024-02-01,223.2,35.19,Unpaid
105,2024-01-01,609.13,83.45,Unpaid
105,2023-12-01,598.85,84.05,Paid
106,2024-11-01,912.28,165.61,Unpaid
106,2024-10-01,797.12,135.02,Unpaid
106,2024-09-01,768.83,110.25,Unpaid
106,2024-08-01,970.36,177.49,Unpaid
106,2024-07-01,343.3,50.17,Paid
106,2024-06-01,723.95,129.59,Paid
106,2024-05-01,231.41,36.38,Unpaid
